pair	doc_id	translator	system	metric	score
de-fr	haz.de.150673	A	Online-A	bleu	23.88999935338461
de-fr	haz.de.150673	A	P3AI	bleu	25.801559237346062
de-fr	haz.de.150673	A	Online-B	bleu	25.794949509994375
de-fr	haz.de.150673	A	talp_upc	bleu	13.979109234446092
de-fr	abendzeitung-muenchen.de.275234	A	Online-G	bleu	23.429006083728233
de-fr	abendzeitung-muenchen.de.275234	A	Online-Y	bleu	24.952912564923665
de-fr	abendzeitung-muenchen.de.275234	A	LISN	bleu	24.78112403206605
de-fr	abendzeitung-muenchen.de.275234	A	Manifold	bleu	28.09505277617981
de-fr	abendzeitung-muenchen.de.275234	A	Online-W	bleu	28.38660825180023
de-fr	abendzeitung-muenchen.de.275234	A	Online-A	bleu	34.13807341035995
de-fr	abendzeitung-muenchen.de.275234	A	P3AI	bleu	29.176455830523363
de-fr	abendzeitung-muenchen.de.275234	A	Online-B	bleu	28.221604985833736
de-fr	abendzeitung-muenchen.de.275234	A	talp_upc	bleu	24.16318151055117
de-fr	handelsblatt.com.292682	A	Online-G	bleu	41.900317622041996
de-fr	handelsblatt.com.292682	A	Online-Y	bleu	43.11375591744374
de-fr	handelsblatt.com.292682	A	LISN	bleu	42.267216440061944
de-fr	handelsblatt.com.292682	A	Manifold	bleu	44.55426542025139
de-fr	handelsblatt.com.292682	A	Online-W	bleu	40.27801311554222
de-fr	handelsblatt.com.292682	A	Online-A	bleu	43.22562450146179
de-fr	handelsblatt.com.292682	A	P3AI	bleu	49.66464124935278
de-fr	handelsblatt.com.292682	A	Online-B	bleu	39.12832497751283
de-fr	handelsblatt.com.292682	A	talp_upc	bleu	36.69518032816337
de-fr	handelsblatt.com.292731	A	Online-G	bleu	38.74600670892939
de-fr	handelsblatt.com.292731	A	Online-Y	bleu	38.48219665229778
de-fr	handelsblatt.com.292731	A	LISN	bleu	33.83528327632313
de-fr	handelsblatt.com.292731	A	Manifold	bleu	40.85385022018932
de-fr	handelsblatt.com.292731	A	Online-W	bleu	41.569481725912794
de-fr	handelsblatt.com.292731	A	Online-A	bleu	44.231426605651826
de-fr	handelsblatt.com.292731	A	P3AI	bleu	35.76640655027276
de-fr	handelsblatt.com.292731	A	Online-B	bleu	34.95834764415266
de-fr	handelsblatt.com.292731	A	talp_upc	bleu	33.77967719952647
de-fr	epochtimes.de.56046	A	Online-G	bleu	18.173608009206482
de-fr	epochtimes.de.56046	A	Online-Y	bleu	21.519251437281238
de-fr	epochtimes.de.56046	A	LISN	bleu	20.07767408009129
de-fr	epochtimes.de.56046	A	Manifold	bleu	24.408648114740508
de-fr	epochtimes.de.56046	A	Online-W	bleu	17.917621453074123
de-fr	epochtimes.de.56046	A	Online-A	bleu	22.65743187670481
de-fr	epochtimes.de.56046	A	P3AI	bleu	22.018086765138786
de-fr	epochtimes.de.56046	A	Online-B	bleu	19.180454873973627
de-fr	epochtimes.de.56046	A	talp_upc	bleu	17.656857186868198
de-fr	handelsblatt.com.292736	A	Online-G	bleu	17.799574034572462
de-fr	handelsblatt.com.292736	A	Online-Y	bleu	20.91171997863678
de-fr	handelsblatt.com.292736	A	LISN	bleu	22.471991208326
de-fr	handelsblatt.com.292736	A	Manifold	bleu	21.123986524191203
de-fr	handelsblatt.com.292736	A	Online-W	bleu	17.802028640441268
de-fr	handelsblatt.com.292736	A	Online-A	bleu	26.486758982520737
de-fr	handelsblatt.com.292736	A	P3AI	bleu	25.37216496970194
de-fr	handelsblatt.com.292736	A	Online-B	bleu	27.57227881998408
de-fr	handelsblatt.com.292736	A	talp_upc	bleu	18.8209297949463
de-fr	sz.151396	A	Online-G	bleu	29.91419629347229
de-fr	sz.151396	A	Online-Y	bleu	26.44637689590523
de-fr	sz.151396	A	LISN	bleu	29.104974414448588
de-fr	sz.151396	A	Manifold	bleu	34.62140608161885
de-fr	sz.151396	A	Online-W	bleu	27.223128716591845
de-fr	sz.151396	A	Online-A	bleu	40.31172139991447
de-fr	sz.151396	A	P3AI	bleu	29.66570465862875
de-fr	sz.151396	A	Online-B	bleu	27.663326102536228
de-fr	sz.151396	A	talp_upc	bleu	29.169999284795875
de-fr	sz.151540	A	Online-G	bleu	32.848318971967274
de-fr	sz.151540	A	Online-Y	bleu	33.56537984915764
de-fr	sz.151540	A	LISN	bleu	36.23336426012292
de-fr	sz.151540	A	Manifold	bleu	36.73613202020827
de-fr	sz.151540	A	Online-W	bleu	34.91697354000905
de-fr	sz.151540	A	Online-A	bleu	40.13091686114738
de-fr	sz.151540	A	P3AI	bleu	34.558540108385266
de-fr	sz.151540	A	Online-B	bleu	32.374285519080196
de-fr	sz.151540	A	talp_upc	bleu	34.67886043951441
de-fr	an-online.de.487084	A	Online-G	bleu	17.192946358532552
de-fr	an-online.de.487084	A	Online-Y	bleu	20.020335048746475
de-fr	an-online.de.487084	A	LISN	bleu	15.44082126361219
de-fr	an-online.de.487084	A	Manifold	bleu	20.595478201006607
de-fr	an-online.de.487084	A	Online-W	bleu	22.33537517020119
de-fr	an-online.de.487084	A	Online-A	bleu	28.50353240785408
de-fr	an-online.de.487084	A	P3AI	bleu	20.829789246845
de-fr	an-online.de.487084	A	Online-B	bleu	22.85739426361784
de-fr	an-online.de.487084	A	talp_upc	bleu	17.50799545638207
de-fr	tt.com.148962	A	Online-G	bleu	24.041352985392077
de-fr	tt.com.148962	A	Online-Y	bleu	28.930055566091827
de-fr	tt.com.148962	A	LISN	bleu	24.258313757792113
de-fr	tt.com.148962	A	Manifold	bleu	32.68066990233184
de-fr	tt.com.148962	A	Online-W	bleu	22.882870318348342
de-fr	tt.com.148962	A	Online-A	bleu	34.51254966360302
de-fr	tt.com.148962	A	P3AI	bleu	33.56618366515951
de-fr	tt.com.148962	A	Online-B	bleu	24.757769052745715
de-fr	tt.com.148962	A	talp_upc	bleu	17.444310905838726
de-fr	handelsblatt.com.292712	A	Online-G	bleu	23.047347334292688
de-fr	handelsblatt.com.292712	A	Online-Y	bleu	21.343327740608625
de-fr	handelsblatt.com.292712	A	LISN	bleu	18.600396448218813
de-fr	handelsblatt.com.292712	A	Manifold	bleu	25.9493966731115
de-fr	handelsblatt.com.292712	A	Online-W	bleu	22.62897899525927
de-fr	handelsblatt.com.292712	A	Online-A	bleu	30.064220682959206
de-fr	handelsblatt.com.292712	A	P3AI	bleu	23.610295431870625
de-fr	handelsblatt.com.292712	A	Online-B	bleu	22.620599712983843
de-fr	handelsblatt.com.292712	A	talp_upc	bleu	21.290919255427152
de-fr	handelsblatt.com.292755	A	Online-G	bleu	34.23793492497331
de-fr	handelsblatt.com.292755	A	Online-Y	bleu	32.89499704567944
de-fr	handelsblatt.com.292755	A	LISN	bleu	29.97692792194392
de-fr	handelsblatt.com.292755	A	Manifold	bleu	32.78345739596574
de-fr	handelsblatt.com.292755	A	Online-W	bleu	36.33973880126892
de-fr	handelsblatt.com.292755	A	Online-A	bleu	40.89685923678652
de-fr	handelsblatt.com.292755	A	P3AI	bleu	33.64061357629852
de-fr	handelsblatt.com.292755	A	Online-B	bleu	36.86363694481175
de-fr	handelsblatt.com.292755	A	talp_upc	bleu	31.300591823273876
de-fr	mittelbayerische.de.307175	A	Online-G	bleu	25.574090246520285
de-fr	mittelbayerische.de.307175	A	Online-Y	bleu	23.591887843979375
de-fr	mittelbayerische.de.307175	A	LISN	bleu	27.8586394694487
de-fr	mittelbayerische.de.307175	A	Manifold	bleu	25.112917223854733
de-fr	mittelbayerische.de.307175	A	Online-W	bleu	30.027102061674213
de-fr	mittelbayerische.de.307175	A	Online-A	bleu	26.558743110544135
de-fr	mittelbayerische.de.307175	A	P3AI	bleu	27.364150739952926
de-fr	mittelbayerische.de.307175	A	Online-B	bleu	25.16341455406517
de-fr	mittelbayerische.de.307175	A	talp_upc	bleu	22.827433899010927
de-fr	haz.de.150747	A	Online-G	bleu	30.472897167536928
de-fr	haz.de.150747	A	Online-Y	bleu	26.786065792264598
de-fr	haz.de.150747	A	LISN	bleu	27.44960554730024
de-fr	haz.de.150747	A	Manifold	bleu	26.041989937261896
de-fr	haz.de.150747	A	Online-W	bleu	26.522499334857557
de-fr	haz.de.150747	A	Online-A	bleu	34.697655364678134
de-fr	haz.de.150747	A	P3AI	bleu	23.613850203906225
de-fr	haz.de.150747	A	Online-B	bleu	25.788373442392256
de-fr	haz.de.150747	A	talp_upc	bleu	25.857761253744744
de-fr	sz.151546	A	Online-G	bleu	37.63406718095952
de-fr	sz.151546	A	Online-Y	bleu	35.86020980964562
de-fr	sz.151546	A	LISN	bleu	36.9093130380175
de-fr	sz.151546	A	Manifold	bleu	38.11307372385228
de-fr	sz.151546	A	Online-W	bleu	41.660277348610755
de-fr	sz.151546	A	Online-A	bleu	46.38986826083624
de-fr	sz.151546	A	P3AI	bleu	40.611214515132815
de-fr	sz.151546	A	Online-B	bleu	42.2162347737641
de-fr	sz.151546	A	talp_upc	bleu	34.90811863556508
cs-en	halo_noviny-cs-01.3089	A	Online-B	bleu	26.22800814748415
cs-en	halo_noviny-cs-01.3089	A	Online-W	bleu	22.701280426164313
cs-en	halo_noviny-cs-01.3089	A	Online-G	bleu	23.90933179976596
cs-en	halo_noviny-cs-01.3089	A	Online-Y	bleu	22.602678197308467
cs-en	halo_noviny-cs-01.3089	A	CUNI-Transformer2018	bleu	12.043675222130299
cs-en	halo_noviny-cs-01.3089	A	CUNI-DocTransformer	bleu	24.85263501502995
cs-en	halo_noviny-cs-01.3089	A	Facebook-AI	bleu	31.73805719216334
cs-en	halo_noviny-cs-01.3089	A	Online-A	bleu	21.521697199298547
cs-en	halo_noviny-cs-01.3089	B	Online-B	bleu	22.07178804085295
cs-en	halo_noviny-cs-01.3089	B	Online-W	bleu	22.817103254496427
cs-en	halo_noviny-cs-01.3089	B	Online-G	bleu	21.340646412071827
cs-en	halo_noviny-cs-01.3089	B	Online-Y	bleu	16.428396194109094
cs-en	halo_noviny-cs-01.3089	B	CUNI-Transformer2018	bleu	16.527958782431206
cs-en	halo_noviny-cs-01.3089	B	CUNI-DocTransformer	bleu	22.612815097056487
cs-en	halo_noviny-cs-01.3089	B	Facebook-AI	bleu	22.18631302290228
cs-en	halo_noviny-cs-01.3089	B	Online-A	bleu	21.175048197430584
cs-en	cesky_rozhlas-cs.9834	A	Online-B	bleu	27.974160090586587
cs-en	cesky_rozhlas-cs.9834	A	Online-W	bleu	27.392513915063443
cs-en	cesky_rozhlas-cs.9834	A	Online-G	bleu	24.543074054490585
cs-en	cesky_rozhlas-cs.9834	A	Online-Y	bleu	22.253670163025223
cs-en	cesky_rozhlas-cs.9834	A	CUNI-Transformer2018	bleu	23.447772298889042
cs-en	cesky_rozhlas-cs.9834	A	CUNI-DocTransformer	bleu	29.381089004741924
cs-en	cesky_rozhlas-cs.9834	A	Facebook-AI	bleu	33.156940249559256
cs-en	cesky_rozhlas-cs.9834	A	Online-A	bleu	30.487526621885323
cs-en	cesky_rozhlas-cs.9834	B	Online-B	bleu	18.17026165129034
cs-en	cesky_rozhlas-cs.9834	B	Online-W	bleu	17.61820655255306
cs-en	cesky_rozhlas-cs.9834	B	Online-G	bleu	13.538230578176384
cs-en	cesky_rozhlas-cs.9834	B	Online-Y	bleu	14.683756434517543
cs-en	cesky_rozhlas-cs.9834	B	CUNI-Transformer2018	bleu	16.183420337442104
cs-en	cesky_rozhlas-cs.9834	B	CUNI-DocTransformer	bleu	18.836303121615234
cs-en	cesky_rozhlas-cs.9834	B	Facebook-AI	bleu	19.280099843868282
cs-en	cesky_rozhlas-cs.9834	B	Online-A	bleu	17.343530972975895
cs-en	lidovky.cz.258478	A	Online-B	bleu	28.95607135549665
cs-en	lidovky.cz.258478	A	Online-W	bleu	34.21235727711967
cs-en	lidovky.cz.258478	A	Online-G	bleu	24.60563540644157
cs-en	lidovky.cz.258478	A	Online-Y	bleu	27.60475405346174
cs-en	lidovky.cz.258478	A	CUNI-Transformer2018	bleu	26.58211530393127
cs-en	lidovky.cz.258478	A	CUNI-DocTransformer	bleu	38.23127334337877
cs-en	lidovky.cz.258478	A	Facebook-AI	bleu	31.455464681688305
cs-en	lidovky.cz.258478	A	Online-A	bleu	26.737312907825103
cs-en	lidovky.cz.258478	B	Online-B	bleu	26.889506650714505
cs-en	lidovky.cz.258478	B	Online-W	bleu	30.454917245358317
cs-en	lidovky.cz.258478	B	Online-G	bleu	29.69480591726955
cs-en	lidovky.cz.258478	B	Online-Y	bleu	24.23859944035286
cs-en	lidovky.cz.258478	B	CUNI-Transformer2018	bleu	21.47854124450936
cs-en	lidovky.cz.258478	B	CUNI-DocTransformer	bleu	27.023269734234233
cs-en	lidovky.cz.258478	B	Facebook-AI	bleu	32.35350215846223
cs-en	lidovky.cz.258478	B	Online-A	bleu	23.111379396224947
cs-en	aktualne-cs.9420	A	Online-B	bleu	31.265706599655978
cs-en	aktualne-cs.9420	A	Online-W	bleu	22.773070267264853
cs-en	aktualne-cs.9420	A	Online-G	bleu	20.24727598298037
cs-en	aktualne-cs.9420	A	Online-Y	bleu	20.417396872277212
cs-en	aktualne-cs.9420	A	CUNI-Transformer2018	bleu	20.71255211257981
cs-en	aktualne-cs.9420	A	CUNI-DocTransformer	bleu	23.45159462363168
cs-en	aktualne-cs.9420	A	Facebook-AI	bleu	27.265220426510044
cs-en	aktualne-cs.9420	A	Online-A	bleu	22.05386407690941
cs-en	aktualne-cs.9420	B	Online-B	bleu	17.526988675674893
cs-en	aktualne-cs.9420	B	Online-W	bleu	19.381531299272098
cs-en	aktualne-cs.9420	B	Online-G	bleu	18.188620835894227
cs-en	aktualne-cs.9420	B	Online-Y	bleu	14.39571151766279
cs-en	aktualne-cs.9420	B	CUNI-Transformer2018	bleu	22.90231963638104
cs-en	aktualne-cs.9420	B	CUNI-DocTransformer	bleu	21.680890500048548
cs-en	aktualne-cs.9420	B	Facebook-AI	bleu	19.239094207185175
cs-en	aktualne-cs.9420	B	Online-A	bleu	19.805551151500314
cs-en	denik.cz.222660	A	Online-B	bleu	23.293238215797174
cs-en	denik.cz.222660	A	Online-W	bleu	23.44367114074391
cs-en	denik.cz.222660	A	Online-G	bleu	19.45335827332591
cs-en	denik.cz.222660	A	Online-Y	bleu	16.192499982269982
cs-en	denik.cz.222660	A	CUNI-Transformer2018	bleu	19.637436958628356
cs-en	denik.cz.222660	A	CUNI-DocTransformer	bleu	24.136127583097824
cs-en	denik.cz.222660	A	Facebook-AI	bleu	21.88833404638696
cs-en	denik.cz.222660	A	Online-A	bleu	21.930508550411037
cs-en	denik.cz.222660	B	Online-B	bleu	23.973470926961408
cs-en	denik.cz.222660	B	Online-W	bleu	26.192270423923663
cs-en	denik.cz.222660	B	Online-G	bleu	22.163895519154142
cs-en	denik.cz.222660	B	Online-Y	bleu	17.53642616794387
cs-en	denik.cz.222660	B	CUNI-Transformer2018	bleu	19.513805852703953
cs-en	denik.cz.222660	B	CUNI-DocTransformer	bleu	27.11368621567869
cs-en	denik.cz.222660	B	Facebook-AI	bleu	30.76557593421911
cs-en	denik.cz.222660	B	Online-A	bleu	24.011206847163837
cs-en	idnes.cz.436478	A	Online-B	bleu	34.08683350866156
cs-en	idnes.cz.436478	A	Online-W	bleu	31.155614531199745
cs-en	idnes.cz.436478	A	Online-G	bleu	28.04412086092403
cs-en	idnes.cz.436478	A	Online-Y	bleu	29.169261550877515
cs-en	idnes.cz.436478	A	CUNI-Transformer2018	bleu	29.38864126998989
cs-en	idnes.cz.436478	A	CUNI-DocTransformer	bleu	32.119988084352556
cs-en	idnes.cz.436478	A	Facebook-AI	bleu	31.92262447947567
cs-en	idnes.cz.436478	A	Online-A	bleu	33.775052706287916
cs-en	idnes.cz.436478	B	Online-B	bleu	29.380073235927508
cs-en	idnes.cz.436478	B	Online-W	bleu	26.777291303781805
cs-en	idnes.cz.436478	B	Online-G	bleu	27.448980373466647
cs-en	idnes.cz.436478	B	Online-Y	bleu	22.940544185497558
cs-en	idnes.cz.436478	B	CUNI-Transformer2018	bleu	27.273039022781944
cs-en	idnes.cz.436478	B	CUNI-DocTransformer	bleu	34.88946552546363
cs-en	idnes.cz.436478	B	Facebook-AI	bleu	28.018074374665417
cs-en	idnes.cz.436478	B	Online-A	bleu	26.37524169624233
cs-en	halo_noviny-cs-01.3081	A	Online-B	bleu	28.944773522517828
cs-en	halo_noviny-cs-01.3081	A	Online-W	bleu	25.173224344565348
cs-en	halo_noviny-cs-01.3081	A	Online-G	bleu	27.191233866783005
cs-en	halo_noviny-cs-01.3081	A	Online-Y	bleu	23.136471997594676
cs-en	halo_noviny-cs-01.3081	A	CUNI-Transformer2018	bleu	26.05354692345639
cs-en	halo_noviny-cs-01.3081	A	CUNI-DocTransformer	bleu	27.76564223515237
cs-en	halo_noviny-cs-01.3081	A	Facebook-AI	bleu	27.008951689483066
cs-en	halo_noviny-cs-01.3081	A	Online-A	bleu	22.127143885230637
cs-en	halo_noviny-cs-01.3081	B	Online-B	bleu	36.96424039290708
cs-en	halo_noviny-cs-01.3081	B	Online-W	bleu	37.551644105161095
cs-en	halo_noviny-cs-01.3081	B	Online-G	bleu	38.76429171136061
cs-en	halo_noviny-cs-01.3081	B	Online-Y	bleu	31.67173513385581
cs-en	halo_noviny-cs-01.3081	B	CUNI-Transformer2018	bleu	31.549592508679734
cs-en	halo_noviny-cs-01.3081	B	CUNI-DocTransformer	bleu	42.494615449846506
cs-en	halo_noviny-cs-01.3081	B	Facebook-AI	bleu	38.65753474613225
cs-en	halo_noviny-cs-01.3081	B	Online-A	bleu	32.24961912163454
cs-en	ceska_pozice-cs.12709	A	Online-B	bleu	29.69674102996743
cs-en	ceska_pozice-cs.12709	A	Online-W	bleu	31.546846712699637
cs-en	ceska_pozice-cs.12709	A	Online-G	bleu	29.981034607011907
cs-en	ceska_pozice-cs.12709	A	Online-Y	bleu	26.809254663733793
cs-en	ceska_pozice-cs.12709	A	CUNI-Transformer2018	bleu	33.22615039588232
cs-en	ceska_pozice-cs.12709	A	CUNI-DocTransformer	bleu	27.942140855977822
cs-en	ceska_pozice-cs.12709	A	Facebook-AI	bleu	33.08981645530528
cs-en	ceska_pozice-cs.12709	A	Online-A	bleu	27.72696555288784
cs-en	ceska_pozice-cs.12709	B	Online-B	bleu	33.39830483633126
cs-en	ceska_pozice-cs.12709	B	Online-W	bleu	21.172667527589617
cs-en	ceska_pozice-cs.12709	B	Online-G	bleu	26.515325565393415
cs-en	ceska_pozice-cs.12709	B	Online-Y	bleu	18.55970842827607
cs-en	ceska_pozice-cs.12709	B	CUNI-Transformer2018	bleu	31.351602497216508
cs-en	ceska_pozice-cs.12709	B	CUNI-DocTransformer	bleu	28.581545570697656
cs-en	ceska_pozice-cs.12709	B	Facebook-AI	bleu	32.71698948720899
cs-en	ceska_pozice-cs.12709	B	Online-A	bleu	23.513789537534205
cs-en	novinky.cz.151413	A	Online-B	bleu	30.270277010354498
cs-en	novinky.cz.151413	A	Online-W	bleu	33.822841894559616
cs-en	novinky.cz.151413	A	Online-G	bleu	28.958831145193603
cs-en	novinky.cz.151413	A	Online-Y	bleu	28.614502848822266
cs-en	novinky.cz.151413	A	CUNI-Transformer2018	bleu	26.311343735342444
cs-en	novinky.cz.151413	A	CUNI-DocTransformer	bleu	29.522578698266173
cs-en	novinky.cz.151413	A	Facebook-AI	bleu	35.01993830682945
cs-en	novinky.cz.151413	A	Online-A	bleu	31.536078894436457
cs-en	novinky.cz.151413	B	Online-B	bleu	32.565266828591824
cs-en	novinky.cz.151413	B	Online-W	bleu	24.730295473335904
cs-en	novinky.cz.151413	B	Online-G	bleu	29.142556780424247
cs-en	novinky.cz.151413	B	Online-Y	bleu	23.86699563551253
cs-en	novinky.cz.151413	B	CUNI-Transformer2018	bleu	18.79685967777287
cs-en	novinky.cz.151413	B	CUNI-DocTransformer	bleu	25.581486973884463
cs-en	novinky.cz.151413	B	Facebook-AI	bleu	29.77963805725837
cs-en	novinky.cz.151413	B	Online-A	bleu	22.969960877930387
cs-en	ceska_televize-cs.21876	A	Online-B	bleu	21.265357074046328
cs-en	ceska_televize-cs.21876	A	Online-W	bleu	19.744245070403206
cs-en	ceska_televize-cs.21876	A	Online-G	bleu	18.800661288470188
cs-en	ceska_televize-cs.21876	A	Online-Y	bleu	17.428528878799654
cs-en	ceska_televize-cs.21876	A	CUNI-Transformer2018	bleu	14.487661514110533
cs-en	ceska_televize-cs.21876	A	CUNI-DocTransformer	bleu	24.05020985422824
cs-en	ceska_televize-cs.21876	A	Facebook-AI	bleu	23.307963639463487
cs-en	ceska_televize-cs.21876	A	Online-A	bleu	16.63469241382882
cs-en	ceska_televize-cs.21876	B	Online-B	bleu	20.32044747306329
cs-en	ceska_televize-cs.21876	B	Online-W	bleu	23.369288239669803
cs-en	ceska_televize-cs.21876	B	Online-G	bleu	18.04143802094535
cs-en	ceska_televize-cs.21876	B	Online-Y	bleu	20.144456144081044
cs-en	ceska_televize-cs.21876	B	CUNI-Transformer2018	bleu	22.45165964963055
cs-en	ceska_televize-cs.21876	B	CUNI-DocTransformer	bleu	25.26463206358112
cs-en	ceska_televize-cs.21876	B	Facebook-AI	bleu	21.10200138381267
cs-en	ceska_televize-cs.21876	B	Online-A	bleu	17.586240185243202
cs-en	tydenik_homer_mostecka-cs.782	A	Online-B	bleu	38.791236737281906
cs-en	tydenik_homer_mostecka-cs.782	A	Online-W	bleu	35.14696132421947
cs-en	tydenik_homer_mostecka-cs.782	A	Online-G	bleu	35.25548877058369
cs-en	tydenik_homer_mostecka-cs.782	A	Online-Y	bleu	30.086359426308263
cs-en	tydenik_homer_mostecka-cs.782	A	CUNI-Transformer2018	bleu	31.705156500676253
cs-en	tydenik_homer_mostecka-cs.782	A	CUNI-DocTransformer	bleu	36.861673517421806
cs-en	tydenik_homer_mostecka-cs.782	A	Facebook-AI	bleu	35.857570196458624
cs-en	tydenik_homer_mostecka-cs.782	A	Online-A	bleu	33.06557863324788
cs-en	tydenik_homer_mostecka-cs.782	B	Online-B	bleu	21.391874601003384
cs-en	tydenik_homer_mostecka-cs.782	B	Online-W	bleu	25.977945131629635
cs-en	tydenik_homer_mostecka-cs.782	B	Online-G	bleu	18.247770354056584
cs-en	tydenik_homer_mostecka-cs.782	B	Online-Y	bleu	20.099320803921145
cs-en	tydenik_homer_mostecka-cs.782	B	CUNI-Transformer2018	bleu	18.143520164007388
cs-en	tydenik_homer_mostecka-cs.782	B	CUNI-DocTransformer	bleu	22.56215313291731
cs-en	tydenik_homer_mostecka-cs.782	B	Facebook-AI	bleu	23.54195861627353
cs-en	tydenik_homer_mostecka-cs.782	B	Online-A	bleu	22.18018963718158
cs-en	mediafax.cz.21384	A	Online-B	bleu	24.740935751780363
cs-en	mediafax.cz.21384	A	Online-W	bleu	25.454430063689102
cs-en	mediafax.cz.21384	A	Online-G	bleu	24.182701563152232
cs-en	mediafax.cz.21384	A	Online-Y	bleu	20.36924773046034
cs-en	mediafax.cz.21384	A	CUNI-Transformer2018	bleu	20.14768633041556
cs-en	mediafax.cz.21384	A	CUNI-DocTransformer	bleu	24.75460751435014
cs-en	mediafax.cz.21384	A	Facebook-AI	bleu	26.277977187990096
cs-en	mediafax.cz.21384	A	Online-A	bleu	19.333820088969052
cs-en	mediafax.cz.21384	B	Online-B	bleu	12.331888308309942
cs-en	mediafax.cz.21384	B	Online-W	bleu	10.944712461057886
cs-en	mediafax.cz.21384	B	Online-G	bleu	10.327739102014462
cs-en	mediafax.cz.21384	B	Online-Y	bleu	9.661700996006848
cs-en	mediafax.cz.21384	B	CUNI-Transformer2018	bleu	8.319564986282824
cs-en	mediafax.cz.21384	B	CUNI-DocTransformer	bleu	11.866693118162852
cs-en	mediafax.cz.21384	B	Facebook-AI	bleu	14.020274602473627
cs-en	mediafax.cz.21384	B	Online-A	bleu	10.811082000154999
cs-en	mediafax.cz.21387	A	Online-B	bleu	36.082126231226255
cs-en	mediafax.cz.21387	A	Online-W	bleu	41.5645840486046
cs-en	mediafax.cz.21387	A	Online-G	bleu	33.95545090206343
cs-en	mediafax.cz.21387	A	Online-Y	bleu	28.96854095243816
cs-en	mediafax.cz.21387	A	CUNI-Transformer2018	bleu	30.658238629762
cs-en	mediafax.cz.21387	A	CUNI-DocTransformer	bleu	39.12335864934298
cs-en	mediafax.cz.21387	A	Facebook-AI	bleu	39.20093130893589
cs-en	mediafax.cz.21387	A	Online-A	bleu	34.45944945059841
cs-en	mediafax.cz.21387	B	Online-B	bleu	13.977260510003632
cs-en	mediafax.cz.21387	B	Online-W	bleu	15.785807118905337
cs-en	mediafax.cz.21387	B	Online-G	bleu	12.636354620426175
cs-en	mediafax.cz.21387	B	Online-Y	bleu	12.344249336012936
cs-en	mediafax.cz.21387	B	CUNI-Transformer2018	bleu	12.934433615821906
cs-en	mediafax.cz.21387	B	CUNI-DocTransformer	bleu	14.303913991635714
cs-en	mediafax.cz.21387	B	Facebook-AI	bleu	15.255434511072918
cs-en	mediafax.cz.21387	B	Online-A	bleu	13.112226554386801
cs-en	ct24-cs.26394	A	Online-B	bleu	29.84617192531532
cs-en	ct24-cs.26394	A	Online-W	bleu	24.63127959670592
