HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
329E6HTMSW22UL1LBIJJERTMVF6K32 M1554 zh en ad 147 3009.0 "Wed Sep 15 02:36:07 2021" "Wed Sep 15 03:26:16 2021" Submitted
3VQTAXTYN3LL0CAAKP2R2X0WLYHBUH M0517 zh en ad 498 4788.0 "Wed Sep 15 03:16:40 2021" "Wed Sep 15 04:36:28 2021" Submitted
30ZKOOGW2W6085EKCNSBWKBTSJZ1AD M0769 zh en ad 150 2432.0 "Wed Sep 15 06:36:23 2021" "Wed Sep 15 07:16:55 2021" Submitted
3E9VAUV7BWEXYBPNOCZKA7M3Z47YA7 M0506 zh en ad 500 4220.0 "Wed Sep 15 09:11:40 2021" "Wed Sep 15 10:22:00 2021" Submitted
3S37Y8CWI80E7HE60A75C7FNWMBW4V M1208 zh en ad 151 4632.0 "Wed Sep 15 06:24:38 2021" "Wed Sep 15 07:41:50 2021" Submitted
3511RHPADVE5XT4578WGBP9HQTRLRA M0709 zh en ad 154 737.0 "Wed Sep 15 08:59:30 2021" "Wed Sep 15 09:11:47 2021" Submitted
3XU9MCX6VOCZW7IXX2EBWTA8KT0R2R M1183 zh en ad 501 3816.0 "Wed Sep 15 10:56:09 2021" "Wed Sep 15 11:59:45 2021" Submitted
3KVQ0UJWPXLW30I6EFQFHZL1WI6W50 M0235 zh en ad 156 1545.0 "Wed Sep 15 09:09:04 2021" "Wed Sep 15 09:34:49 2021" Submitted
3EGKVCRQFWS2HLUFUQZG5I69HMSYB2 M1379 zh en ad 509 1357.0 "Wed Sep 15 06:22:36 2021" "Wed Sep 15 06:45:13 2021" Submitted
37VE3DA4YUHGVQ4QKQVSJIB6RQFHBM M0888 zh en ad 158 1171.0 "Wed Sep 15 09:12:58 2021" "Wed Sep 15 09:32:29 2021" Submitted
3HJ1EVZS2OJOHPEG12SGF3F0Q70R32 M0675 zh en ad 512 1207.0 "Wed Sep 15 03:43:05 2021" "Wed Sep 15 04:03:12 2021" Submitted
3C8QQOM6JP1S4U1MHL27XX8Q3X8LI6 M0471 zh en ad 513 4249.0 "Wed Sep 15 07:10:18 2021" "Wed Sep 15 08:21:07 2021" Submitted
302U8RURJZ1NE0O7S5H5PE29GU4VNF M1330 zh en ad 514 4232.0 "Wed Sep 15 02:45:57 2021" "Wed Sep 15 03:56:29 2021" Submitted
3IZPORCT1F93BXLFGNHIJXGA9CIRH9 M1569 zh en ad 161 3865.0 "Wed Sep 15 06:30:36 2021" "Wed Sep 15 07:35:01 2021" Submitted
3UUIU9GZC554BJECJAL4UFE2SOOT57 M0185 zh en ad 164 789.0 "Wed Sep 15 10:10:08 2021" "Wed Sep 15 10:23:17 2021" Submitted
3MD8CKRQZZNZ23G54NK3VAWPM4MJR6 M1109 zh en ad 517 404.0 "Wed Sep 15 06:25:45 2021" "Wed Sep 15 06:32:29 2021" Submitted
3R16PJFTS3RNCHKPBWO2OWLS9F2K4N M0082 zh en ad 168 1921.0 "Wed Sep 15 07:46:44 2021" "Wed Sep 15 08:18:45 2021" Submitted
3LN3BXKGC0VUJX7QVB96LWCQMRKGW2 M0185 zh en ad 518 1775.0 "Wed Sep 15 10:13:58 2021" "Wed Sep 15 10:43:33 2021" Submitted
3MDKGGG61QN0UNEQOTV9MLS2OJZT6N M0338 zh en ad 169 3351.0 "Wed Sep 15 06:13:16 2021" "Wed Sep 15 07:09:07 2021" Submitted
3QGHA0EA0J0YSGZFFPHSKLLT6ESBWG M0551 zh en ad 521 2291.0 "Wed Sep 15 03:23:33 2021" "Wed Sep 15 04:01:44 2021" Submitted
3LAZVA75NIRWZUQH5AX72Y5396GO2F M0603 zh en ad 522 3095.0 "Wed Sep 15 05:31:16 2021" "Wed Sep 15 06:22:51 2021" Submitted
3CESM1J3EI3SM4IKJY0K95Z1SDHW6G M0983 zh en ad 170 1635.0 "Wed Sep 15 05:56:13 2021" "Wed Sep 15 06:23:28 2021" Submitted
3R5LWXWHR0898XCG5G5SNFQXVTQGXV M0363 zh en ad 524 6649.0 "Wed Sep 15 12:45:12 2021" "Wed Sep 15 14:36:01 2021" Submitted
3JTPR5MTZSC580OPP17CTOR69BXK5S M1662 zh en ad 172 1016.0 "Wed Sep 15 06:52:04 2021" "Wed Sep 15 07:09:00 2021" Submitted
39N6W9XWRDNY822QACRU6TX6XZKGY1 M0535 zh en ad 525 865.0 "Wed Sep 15 08:49:49 2021" "Wed Sep 15 09:04:14 2021" Submitted
3PGQRAZX02K1Y7BH5CLBV7G9LAEYS3 M0723 zh en ad 173 2794.0 "Wed Sep 15 06:14:21 2021" "Wed Sep 15 07:00:55 2021" Submitted
3M93N4X8HKNB3IGIJCK8LK1L865JSU M0351 zh en ad 526 2759.0 "Wed Sep 15 09:49:36 2021" "Wed Sep 15 10:35:35 2021" Submitted
306996CF6WK5RFJCI1S7RVVZA1K1B8 M1534 zh en ad 174 513.0 "Wed Sep 15 08:06:02 2021" "Wed Sep 15 08:14:35 2021" Submitted
3R868ACW4SCYDSCV6YTDK0683TOGZS M0517 zh en ad 527 4764.0 "Wed Sep 15 01:41:31 2021" "Wed Sep 15 03:00:55 2021" Submitted
3OEWW2KGQJBJ24OX2ZHOYHW76X5ODO M0185 zh en ad 179 3527.0 "Wed Sep 15 10:20:12 2021" "Wed Sep 15 11:18:59 2021" Submitted
3EHVO81VN5LFISMYIT23D6YX5EOH13 M0779 zh en ad 528 195.0 "Wed Sep 15 05:13:30 2021" "Wed Sep 15 05:16:45 2021" Submitted
3VGET1QSZ0ZBQ4WP285CFJZXNO1W7F M0769 zh en ad 181 1771.0 "Wed Sep 15 03:08:35 2021" "Wed Sep 15 03:38:06 2021" Submitted
3X0EMNLXEPPNHL0K8KUXT374G95VPB M0818 zh en ad 529 1165.0 "Wed Sep 15 05:26:17 2021" "Wed Sep 15 05:45:42 2021" Submitted
39WSF6KUV2LOUA2XYUS84ZES696OEH M1346 zh en ad 185 4782.0 "Wed Sep 15 01:41:20 2021" "Wed Sep 15 03:01:02 2021" Submitted
301KG0KX9CLM7D4U1X2HIP82XK2H2K M1474 zh en ad 533 779.0 "Wed Sep 15 06:23:32 2021" "Wed Sep 15 06:36:31 2021" Submitted
35XW21VSVGEHY84IMXWL1ZEDCVALSY M1615 zh en ad 186 2074.0 "Wed Sep 15 03:37:43 2021" "Wed Sep 15 04:12:17 2021" Submitted
36BTXXLZ2V89ZLXK1GXZP87647WR4N M0890 zh en ad 536 652.0 "Wed Sep 15 11:41:20 2021" "Wed Sep 15 11:52:12 2021" Submitted
3EKZL9T8Y8MZ5VWWYQRNU2HO9BFHCT M0882 zh en ad 189 5584.0 "Wed Sep 15 08:29:19 2021" "Wed Sep 15 10:02:23 2021" Submitted
3EGKVCRQFWS2HLUFUQZG5I69HMSBYF M0079 zh en ad 539 4400.0 "Wed Sep 15 04:29:36 2021" "Wed Sep 15 05:42:56 2021" Submitted
37VUR2VJ6APO1KBIW1O22F1HSMK1CF M1159 zh en ad 192 1388.0 "Wed Sep 15 05:21:28 2021" "Wed Sep 15 05:44:36 2021" Submitted
304QEQWKZPKP3KN3QNTTJACOC8WO0V M1554 zh en ad 545 2864.0 "Wed Sep 15 04:01:35 2021" "Wed Sep 15 04:49:19 2021" Submitted
335HHSX8CD59AN2AYMMYE8Z6UBRHDT M1093 zh en ad 196 2162.0 "Wed Sep 15 02:28:23 2021" "Wed Sep 15 03:04:25 2021" Submitted
3Y3CZJSZ9KTRV41KFLG9U0DK43RR5S M0518 zh en ad 546 1569.0 "Wed Sep 15 17:08:09 2021" "Wed Sep 15 17:34:18 2021" Submitted
35F6NGNVM8JJYNSV7301SZSYJUJT7M M0354 zh en ad 197 1286.0 "Wed Sep 15 06:46:51 2021" "Wed Sep 15 07:08:17 2021" Submitted
3HEADTGN2PS8TYGZLCYMYY7JHRTVR3 M0665 zh en ad 549 2469.0 "Wed Sep 15 08:18:45 2021" "Wed Sep 15 08:59:54 2021" Submitted
3MZ3TAMYTLN37SWZM5Z3J9HP9PXRI2 M1269 zh en ad 198 1865.0 "Wed Sep 15 06:27:33 2021" "Wed Sep 15 06:58:38 2021" Submitted
3W1K7D6QSBH2MB4KQC1ZJPFBNGWBZ6 M0185 zh en ad 553 3163.0 "Wed Sep 15 10:20:06 2021" "Wed Sep 15 11:12:49 2021" Submitted
3MD8CKRQZZNZ23G54NK3VAWPM4MRJE M1662 zh en ad 199 2600.0 "Wed Sep 15 10:31:09 2021" "Wed Sep 15 11:14:29 2021" Submitted
3X2LT8FDHWIFQI18CDXITJVSY87W82 M1406 zh en ad 201 589.0 "Wed Sep 15 10:07:53 2021" "Wed Sep 15 10:17:42 2021" Submitted
3ZQA3IO31BRPA98LM6XTXFVYH02O1Y M0092 zh en ad 554 2152.0 "Wed Sep 15 11:43:19 2021" "Wed Sep 15 12:19:11 2021" Submitted
3RSBJ6YZECQG0O2TT5CEMHZSIALOFZ M0062 zh en ad 202 588.0 "Wed Sep 15 03:34:19 2021" "Wed Sep 15 03:44:07 2021" Submitted
3HA5ODM5KASKUDGC01YRO8CF3TCVSR M0750 zh en ad 559 5409.0 "Wed Sep 15 06:31:40 2021" "Wed Sep 15 08:01:49 2021" Submitted
31S7M7DAGGQID8HXBX1BB4AZEEOLTN M0948 zh en ad 203 2466.0 "Wed Sep 15 07:47:53 2021" "Wed Sep 15 08:28:59 2021" Submitted
3QMELQS6Y5BNE81YK4QEM6RK0Y2R68 M0338 zh en ad 560 2423.0 "Wed Sep 15 05:32:49 2021" "Wed Sep 15 06:13:12 2021" Submitted
371DNNCG442NY1XEH8S76ZOTUEPT89 M1183 zh en ad 206 1972.0 "Wed Sep 15 10:52:58 2021" "Wed Sep 15 11:25:50 2021" Submitted
3D5G8J4N5A4L9DTRP13HYD815CQVTG M0513 zh en ad 564 1629.0 "Wed Sep 15 09:07:12 2021" "Wed Sep 15 09:34:21 2021" Submitted
3LB1BGHFL2W2D7OWUCQ15CCVNTSYTS M0363 zh en ad 208 5798.0 "Wed Sep 15 12:45:11 2021" "Wed Sep 15 14:21:49 2021" Submitted
3VAOOVPI3ZSUUV9S2OZKPD0IK12LLK M0185 zh en ad 565 1461.0 "Wed Sep 15 10:13:36 2021" "Wed Sep 15 10:37:57 2021" Submitted
3GMLHYZ0LEXHDK3LUHGBA8YX67ZYUJ M0092 zh en ad 209 3919.0 "Wed Sep 15 10:53:22 2021" "Wed Sep 15 11:58:41 2021" Submitted
39O0SQZVJN76I8F33EV6SKRGV9MR77 M1212 zh en ad 567 990.0 "Wed Sep 15 07:15:07 2021" "Wed Sep 15 07:31:37 2021" Submitted
3NBFJK3IOHIMEOYO4PIW42Z4JPLOGY M1010 zh en ad 210 822.0 "Wed Sep 15 08:14:39 2021" "Wed Sep 15 08:28:21 2021" Submitted
3V8JSVE8YYQ0OO6Z4H166QCUKJ5YE2 M1649 zh en ad 568 669.0 "Wed Sep 15 02:54:35 2021" "Wed Sep 15 03:05:44 2021" Submitted
3W3RSPVVGSRXDLWMB2RLG0W1XSVLUE M0874 zh en ad 211 1446.0 "Wed Sep 15 03:16:21 2021" "Wed Sep 15 03:40:27 2021" Submitted
3D42WVSDH8VSU26VZSLCO8XUWKKYFK M0642 zh en ad 570 3721.0 "Wed Sep 15 07:07:54 2021" "Wed Sep 15 08:09:55 2021" Submitted
3J9L0X0VDFMF4NKIH53WTFQ3IEPW9R M0520 zh en ad 212 2844.0 "Wed Sep 15 05:00:14 2021" "Wed Sep 15 05:47:38 2021" Submitted
3I4E7AFQ2KZCIITX8CPYVPX7APJJTJ M1638 zh en ad 573 424.0 "Wed Sep 15 07:28:52 2021" "Wed Sep 15 07:35:56 2021" Submitted
30IRMPJWDZJUDNMNM8KFWPW21TMRKD M1047 zh en ad 213 358.0 "Wed Sep 15 05:11:37 2021" "Wed Sep 15 05:17:35 2021" Submitted
389A2A304OIOUVQ00IK2OAI7NUDC0M M1203 zh en ad 574 5279.0 "Wed Sep 15 07:42:37 2021" "Wed Sep 15 09:10:36 2021" Submitted
3T8DUCXY0N6NC6GOM0YL6VJ4EK7T9Y M0097 zh en ad 215 762.0 "Wed Sep 15 03:04:30 2021" "Wed Sep 15 03:17:12 2021" Submitted
3DFYDSXB2W0RIV8M8HF80LJ9T3QJUA M1475 zh en ad 576 7050.0 "Wed Sep 15 04:00:57 2021" "Wed Sep 15 05:58:27 2021" Submitted
3BCRDCM0ODU1R4O3UKHHLU56568K68 M1578 zh en ad 217 2346.0 "Wed Sep 15 08:09:56 2021" "Wed Sep 15 08:49:02 2021" Submitted
3CVBMEMMXBGTTE1079JCEGPA80OH70 M0192 zh en ad 577 3835.0 "Wed Sep 15 12:41:08 2021" "Wed Sep 15 13:45:03 2021" Submitted
3OND0WXMHWFE2TGAUHXIKQHRUNSHEM M0465 zh en ad 223 1599.0 "Wed Sep 15 05:11:15 2021" "Wed Sep 15 05:37:54 2021" Submitted
3BA7SXOG1JQAIMKMDJNC6KNB6TSR8U M0354 zh en ad 579 662.0 "Wed Sep 15 07:08:18 2021" "Wed Sep 15 07:19:20 2021" Submitted
36JW4WBR06K687G6PSHO282R6O7HF4 M0651 zh en ad 224 5120.0 "Wed Sep 15 03:21:19 2021" "Wed Sep 15 04:46:39 2021" Submitted
38G0E1M85M509Q8GP6TR39U3OQXVU7 M0830 zh en ad 580 2173.0 "Wed Sep 15 06:22:20 2021" "Wed Sep 15 06:58:33 2021" Submitted
37NXA7GVST6XQ0LMGS1QCMYKBZ4LV3 M0354 zh en ad 225 1388.0 "Wed Sep 15 05:44:42 2021" "Wed Sep 15 06:07:50 2021" Submitted
39N6W9XWRDNY822QACRU6TX6XZKYGJ M0714 zh en ad 581 851.0 "Wed Sep 15 08:29:29 2021" "Wed Sep 15 08:43:40 2021" Submitted
3RTFSSG7T86A5PLR626MYOHYI86LWD M0354 zh en ad 227 798.0 "Wed Sep 15 06:12:41 2021" "Wed Sep 15 06:25:59 2021" Submitted
37SQU136V7O4EH1KG4ZILJIQOPT11P M0238 zh en ad 583 1630.0 "Wed Sep 15 02:36:02 2021" "Wed Sep 15 03:03:12 2021" Submitted
36FFXPMST9O0EKTZOV0EP2B5YPYOHX M1068 zh en ad 230 3289.0 "Wed Sep 15 09:09:35 2021" "Wed Sep 15 10:04:24 2021" Submitted
31ANT7FQN82E6ANHJG4FGWBEHUTH5L M1385 zh en ad 585 1085.0 "Wed Sep 15 04:48:44 2021" "Wed Sep 15 05:06:49 2021" Submitted
3Q9SPIIRWJMT96UN9BHWPA1NOW7WA6 M0911 zh en ad 231 2543.0 "Wed Sep 15 08:36:34 2021" "Wed Sep 15 09:18:57 2021" Submitted
3J06WJ78HNK0M5XGUW3WZVWM2X6VVW M0231 zh en ad 588 895.0 "Wed Sep 15 10:07:49 2021" "Wed Sep 15 10:22:44 2021" Submitted
39RRBHZ0AU1HVP2QVTSZK19IQ8CVZW M0540 zh en ad 589 3704.0 "Wed Sep 15 06:10:10 2021" "Wed Sep 15 07:11:54 2021" Submitted
3511RHPADVE5XT4578WGBP9HQTRRLG M0642 zh en ad 233 1892.0 "Wed Sep 15 06:36:21 2021" "Wed Sep 15 07:07:53 2021" Submitted
3WGCNLZJKF8Y6CHWWXJDMLJZDMW1DF M0676 zh en ad 234 5706.0 "Wed Sep 15 06:27:35 2021" "Wed Sep 15 08:02:41 2021" Submitted
3MJ28H2Y1E8OYR94NTZ5058FTG7O5G M0354 zh en ad 590 2919.0 "Wed Sep 15 01:35:52 2021" "Wed Sep 15 02:24:31 2021" Submitted
32204AGAABCCM7C10CN6KT23737HG3 M0907 zh en ad 235 1111.0 "Wed Sep 15 06:55:13 2021" "Wed Sep 15 07:13:44 2021" Submitted
3WRKFXQBOB7C4T8L00RXR5AMCCCYIB M0093 zh en ad 592 585.0 "Wed Sep 15 03:22:06 2021" "Wed Sep 15 03:31:51 2021" Submitted
3UEDKCTP9VQKV428DUM9R8520HSK77 M0517 zh en ad 237 4509.0 "Wed Sep 15 03:16:40 2021" "Wed Sep 15 04:31:49 2021" Submitted
3R6RZGK0XFCHQZSLZ7QG6U0GKE8YV8 M1554 zh en ad 239 2118.0 "Wed Sep 15 03:26:17 2021" "Wed Sep 15 04:01:35 2021" Submitted
3TTPFEFXCTKAPENVOZEK82PEDP4H61 M0911 zh en ad 596 3209.0 "Wed Sep 15 06:12:13 2021" "Wed Sep 15 07:05:42 2021" Submitted
308KJXFUJR61HPQTE6CL2QUOK2PTAD M0463 zh en ad 240 298.0 "Wed Sep 15 06:57:49 2021" "Wed Sep 15 07:02:47 2021" Submitted
3ULIZ0H1VA532Z23HR1UO9V705Y157 M0274 zh en ad 598 373.0 "Wed Sep 15 07:58:29 2021" "Wed Sep 15 08:04:42 2021" Submitted
3AFT28WXLF20AF4JUDIZPECKY2DOIQ M1293 zh en ad 241 1957.0 "Wed Sep 15 06:37:18 2021" "Wed Sep 15 07:09:55 2021" Submitted
3BC9H1KCYUCU5OSQPHVCSWJURNAYWI M0882 zh en ad 245 6424.0 "Wed Sep 15 08:29:24 2021" "Wed Sep 15 10:16:28 2021" Submitted
38F60IALAGH5GCSBM4FSDKIBBGDT0M M1234 zh en ad 599 605.0 "Wed Sep 15 08:42:28 2021" "Wed Sep 15 08:52:33 2021" Submitted
3QGHA0EA0J0YSGZFFPHSKLLT6ESWB1 M0097 zh en ad 248 608.0 "Wed Sep 15 04:59:42 2021" "Wed Sep 15 05:09:50 2021" Submitted
3AA88CN98P33AOY903C94LPZ4G1YKM M0279 zh en ad 600 1933.0 "Wed Sep 15 04:15:08 2021" "Wed Sep 15 04:47:21 2021" Submitted
3L60IFZKF3IQM37CKI5O5TE4M3KHH2 M0955 zh en ad 250 1028.0 "Wed Sep 15 10:31:42 2021" "Wed Sep 15 10:48:50 2021" Submitted
3R6RZGK0XFCHQZSLZ7QG6U0GKE8VY5 M0282 zh en ad 601 1487.0 "Wed Sep 15 08:14:45 2021" "Wed Sep 15 08:39:32 2021" Submitted
3OB6JN3A9QPP3BMQ7KXVB2O6QYHRMI M1200 zh en ad 254 593.0 "Wed Sep 15 06:33:30 2021" "Wed Sep 15 06:43:23 2021" Submitted
3THR0FZ95PT20GCPFGFCHU4CF67LO1 M0856 zh en ad 602 998.0 "Wed Sep 15 08:59:11 2021" "Wed Sep 15 09:15:49 2021" Submitted
3P6ENY9P79WQIYIWQ0N955FJMGZHIV M0081 zh en ad 255 733.0 "Wed Sep 15 04:26:12 2021" "Wed Sep 15 04:38:25 2021" Submitted
34O39PNDK68TKKITGV7MXMDCEZDRBT M0167 zh en ad 603 233.0 "Wed Sep 15 05:45:43 2021" "Wed Sep 15 05:49:36 2021" Submitted
3W0KKJIARR9OVI7RNZEF581XB1YK8U M0764 zh en ad 256 1483.0 "Wed Sep 15 07:13:50 2021" "Wed Sep 15 07:38:33 2021" Submitted
3TLFH2L6Y9OCCMVP1RJ6W8BQ8EXT26 M0536 zh en ad 604 5225.0 "Wed Sep 15 03:10:35 2021" "Wed Sep 15 04:37:40 2021" Submitted
3PKJ68EHDNWMD9228I89H6UJZVOHJ7 M1052 zh en ad 257 824.0 "Wed Sep 15 07:11:08 2021" "Wed Sep 15 07:24:52 2021" Submitted
3HUR21WDDUP9UOXGZMRYUFX10PGYXB M0261 zh en ad 258 463.0 "Wed Sep 15 02:47:00 2021" "Wed Sep 15 02:54:43 2021" Submitted
3M4KL7H8KVNZL32HMABZGF97W0916N M1649 zh en ad 605 872.0 "Wed Sep 15 02:39:55 2021" "Wed Sep 15 02:54:27 2021" Submitted
3X52SWXE0X5H2LRLTPDNV5RBOZSWC8 M0462 zh en ad 259 1516.0 "Wed Sep 15 09:04:33 2021" "Wed Sep 15 09:29:49 2021" Submitted
3HY86PZXPYI3YIVWSSUXS31KDYX1E8 M0185 zh en ad 261 2117.0 "Wed Sep 15 10:14:06 2021" "Wed Sep 15 10:49:23 2021" Submitted
37SDSEDIN92MPHL5FP8X0T5Y2VZ189 M1430 zh en ad 606 481.0 "Wed Sep 15 05:20:40 2021" "Wed Sep 15 05:28:41 2021" Submitted
3XBXDSS888JPUPQHG72807V5RACLX6 M0844 zh en ad 263 1059.0 "Wed Sep 15 08:06:12 2021" "Wed Sep 15 08:23:51 2021" Submitted
3ZCC2DXSD74YUTNQ4ID0DT4A2VAYYH M0779 zh en ad 264 197.0 "Wed Sep 15 05:34:37 2021" "Wed Sep 15 05:37:54 2021" Submitted
3FTID4TN8LYEUUGRL3OAJL2ETG6YLP M0028 zh en ad 607 1003.0 "Wed Sep 15 05:47:50 2021" "Wed Sep 15 06:04:33 2021" Submitted
3X4Q1O9UBHM3LVNNBME2YPMBKM2O7V M1101 zh en ad 608 1043.0 "Wed Sep 15 10:35:49 2021" "Wed Sep 15 10:53:12 2021" Submitted
3FTID4TN8LYEUUGRL3OAJL2ETG6LYC M0540 zh en ad 265 6477.0 "Wed Sep 15 06:10:11 2021" "Wed Sep 15 07:58:08 2021" Submitted
3Y3N5A7N4G9Y0CYCLFPPJYH3TLWYMR M0570 zh en ad 609 1078.0 "Wed Sep 15 04:40:14 2021" "Wed Sep 15 04:58:12 2021" Submitted
3XEIP58NL0NEZKQWHPQTXSBGZAALZ3 M1649 zh en ad 266 1021.0 "Wed Sep 15 03:44:45 2021" "Wed Sep 15 04:01:46 2021" Submitted
3ZQX1VYFTD57L9S6LR68CPI6V68O8I M0691 zh en ad 610 6910.0 "Wed Sep 15 05:43:41 2021" "Wed Sep 15 07:38:51 2021" Submitted
3MQKOF1EE2OR7DXZTL8YFB9T9Z4WD8 M0551 zh en ad 268 2545.0 "Wed Sep 15 04:38:33 2021" "Wed Sep 15 05:20:58 2021" Submitted
3W5PY7V3UP78Z4SRIICX36PMPR1JY8 M0185 zh en ad 611 2552.0 "Wed Sep 15 10:20:00 2021" "Wed Sep 15 11:02:32 2021" Submitted
3L7SUC0TTUU13H2RD7EGR6NJH8HM0E M1046 zh en ad 269 2860.0 "Wed Sep 15 08:19:14 2021" "Wed Sep 15 09:06:54 2021" Submitted
3BDORL6HKKDCUPAZUV3H86JUWKDRC0 M0438 zh en ad 612 1423.0 "Wed Sep 15 05:22:28 2021" "Wed Sep 15 05:46:11 2021" Submitted
30F94FBDNRK60ZVLKKCHX1EU2KATB8 M1040 zh en ad 270 519.0 "Wed Sep 15 08:07:21 2021" "Wed Sep 15 08:16:00 2021" Submitted
33P2GD6NRNSHOT8KQ38LILUWEKOHK6 M1517 zh en ad 274 439.0 "Wed Sep 15 07:09:08 2021" "Wed Sep 15 07:16:27 2021" Submitted
3EQPA8A374W84U2WE4EGHDYOVL5JZZ M0450 zh en ad 613 4894.0 "Wed Sep 15 10:19:25 2021" "Wed Sep 15 11:40:59 2021" Submitted
374UMBUHN5PPA4NRYK8C8LKCK5ATCF M1006 zh en ad 275 2582.0 "Wed Sep 15 03:15:51 2021" "Wed Sep 15 03:58:53 2021" Submitted
3YGE63DIN8XX8TW5H9K304PAFAVW0F M1346 zh en ad 614 4407.0 "Wed Sep 15 03:16:33 2021" "Wed Sep 15 04:30:00 2021" Submitted
3DA79LNS59V1X4R85RXBFIGIESY3TS M0641 zh en ad 277 2352.0 "Wed Sep 15 01:43:03 2021" "Wed Sep 15 02:22:15 2021" Submitted
3LN50BUKPVBKLGOQUGSR6U92PB3LPI M1031 zh en ad 615 792.0 "Wed Sep 15 05:06:59 2021" "Wed Sep 15 05:20:11 2021" Submitted
3R15W654VDT5LSP5UT7G6ZZCU7PLQ9 M0375 zh en ad 616 1823.0 "Wed Sep 15 08:50:23 2021" "Wed Sep 15 09:20:46 2021" Submitted
3YGYP136419VLT7QJLCVOHD6VORRNI M0598 zh en ad 279 2304.0 "Wed Sep 15 03:08:38 2021" "Wed Sep 15 03:47:02 2021" Submitted
3X2YVV51PU4XFIHNDSO3E98KK21W1I M1428 zh en ad 617 6871.0 "Wed Sep 15 04:47:49 2021" "Wed Sep 15 06:42:20 2021" Submitted
3I7KR83SNADO9NQ1SRKT54W8V7GK9J M1009 zh en ad 281 3357.0 "Wed Sep 15 04:50:29 2021" "Wed Sep 15 05:46:26 2021" Submitted
33CLA8O0MIBJX1U9LXTIGC4XTX5RFB M0854 zh en ad 618 461.0 "Wed Sep 15 01:45:06 2021" "Wed Sep 15 01:52:47 2021" Submitted
3ZURAPD288NV4WVSN3E3ALMKPZC1FQ M1170 zh en ad 282 2416.0 "Wed Sep 15 10:16:05 2021" "Wed Sep 15 10:56:21 2021" Submitted
3ZVPAMTJWN3PB1Q4WHZ0YX49UC5RGA M0551 zh en ad 619 6341.0 "Wed Sep 15 01:36:45 2021" "Wed Sep 15 03:22:26 2021" Submitted
3VDVA3ILIDF1IWRNYNKLS6MWQEC1GP M0019 zh en ad 284 1557.0 "Wed Sep 15 09:53:12 2021" "Wed Sep 15 10:19:09 2021" Submitted
3IKMEYR0LWVD93527I5EVHOUP16K2R M0092 zh en ad 620 7113.0 "Wed Sep 15 06:57:02 2021" "Wed Sep 15 08:55:35 2021" Submitted
3ATYLI1PRT2W5QOPCV3Z1FRKBH2OJ2 M0754 zh en ad 285 819.0 "Wed Sep 15 06:29:56 2021" "Wed Sep 15 06:43:35 2021" Submitted
37OPIVELUU3BCGZYECVWO7R098UHAR M0717 zh en ad 621 1414.0 "Wed Sep 15 09:13:01 2021" "Wed Sep 15 09:36:35 2021" Submitted
378G7J1SJLYWZJBZPGJILTRE9B5WE1 M1650 zh en ad 287 1636.0 "Wed Sep 15 01:47:31 2021" "Wed Sep 15 02:14:47 2021" Submitted
3DA79LNS59V1X4R85RXBFIGIESXT3H M0780 zh en ad 622 3094.0 "Wed Sep 15 06:21:23 2021" "Wed Sep 15 07:12:57 2021" Submitted
3KTCJ4SCVG11A6N99QIG5B6TM0NM1H M1101 zh en ad 288 1273.0 "Wed Sep 15 10:39:16 2021" "Wed Sep 15 11:00:29 2021" Submitted
338431Z1FLFD3E72K0C836DBLYWROX M1554 zh en ad 290 1488.0 "Wed Sep 15 04:49:19 2021" "Wed Sep 15 05:14:07 2021" Submitted
3P7RGTLO6ED2E606KXYT1Z7S1PYKAY M0774 zh en ad 292 2897.0 "Wed Sep 15 02:57:46 2021" "Wed Sep 15 03:46:03 2021" Submitted
3WPCIUYH1A8ZFWT5YG3NSR2U55MTDF M0882 zh en ad 293 4276.0 "Wed Sep 15 02:58:08 2021" "Wed Sep 15 04:09:24 2021" Submitted
3H781YYV6TI47275UBE7Y9KF5HNTE8 M1101 zh en ad 295 762.0 "Wed Sep 15 10:33:56 2021" "Wed Sep 15 10:46:38 2021" Submitted
3OYHVNTV5TYRGAU7UG3B2URXQ62OK1 M1071 zh en ad 297 2946.0 "Wed Sep 15 06:16:47 2021" "Wed Sep 15 07:05:53 2021" Submitted
3HXCEECSQMTYZJXV04FJR0DC8PEYZ8 M0592 zh en ad 299 293.0 "Wed Sep 15 06:08:57 2021" "Wed Sep 15 06:13:50 2021" Submitted
3THR0FZ95PT20GCPFGFCHU4CF67OL4 M1662 zh en ad 300 1613.0 "Wed Sep 15 06:52:05 2021" "Wed Sep 15 07:18:58 2021" Submitted
3EHVO81VN5LFISMYIT23D6YX5EP1HO M1137 zh en ad 301 1685.0 "Wed Sep 15 09:07:06 2021" "Wed Sep 15 09:35:11 2021" Submitted
3VEI3XUCZRXVOEJ3Z0PNS6I1V3SRPE M0372 zh en ad 302 727.0 "Wed Sep 15 05:33:04 2021" "Wed Sep 15 05:45:11 2021" Submitted
3CRWSLD91K4M6YUAFSGRH7J1FBXOM6 M0622 zh en ad 303 351.0 "Wed Sep 15 08:28:25 2021" "Wed Sep 15 08:34:16 2021" Submitted
3MWOYZD5WVOSOGFARTVRUM81K17ON6 M1422 zh en ad 304 553.0 "Wed Sep 15 05:29:13 2021" "Wed Sep 15 05:38:26 2021" Submitted
